wordnum,ayah,Surah_id,position,uthmani,nastaliq
42455,2582,21,2,كَانَ,كَانَ
42456,2582,21,3,هٰۤؤُلَآءِ,هَٰٓؤُلَآءِ
42457,2582,21,4,اٰلِهَةً,ءَالِهَةٗ
42458,2582,21,5,مَّا,مَّا
42459,2582,21,6,وَرَدُوْهَا ؕ,وَرَدُوهَاۖ
42460,2582,21,7,وَ كُلٌّ,وَكُلّٞ
42461,2582,21,8,فِیْهَا,فِيهَا
42462,2582,21,9,خٰلِدُوْنَ ,خَٰلِدُونَ
42463,2583,21,1,لَهُمْ,لَهُمۡ
42464,2583,21,2,فِیْهَا,فِيهَا
42465,2583,21,3,زَفِیْرٌ,زَفِيرٞ
42466,2583,21,4,وَّ هُمْ,وَهُمۡ
42467,2583,21,5,فِیْهَا,فِيهَا
42468,2583,21,6,لَا,لَا
42469,2583,21,7,یَسْمَعُوْنَ ,يَسۡمَعُونَ
42470,2584,21,1,اِنَّ,إِنَّ
42471,2584,21,2,الَّذِیْنَ,ٱلَّذِينَ
42472,2584,21,3,سَبَقَتْ,سَبَقَتۡ
42473,2584,21,4,لَهُمْ,لَهُم
42474,2584,21,5,مِّنَّا,مِّنَّا
42475,2584,21,6,الْحُسْنٰۤی ۙ,ٱلۡحُسۡنَىٰٓ
42476,2584,21,7,اُولٰٓىِٕكَ,أُوْلَٰٓئِكَ
42477,2584,21,8,عَنْهَا,عَنۡهَا
42478,2584,21,9,مُبْعَدُوْنَۙ,مُبۡعَدُونَ
42479,2585,21,1,لَا,لَا
42480,2585,21,2,یَسْمَعُوْنَ,يَسۡمَعُونَ
42481,2585,21,3,حَسِیْسَهَا ۚ,حَسِيسَهَاۖ
42482,2585,21,4,وَ هُمْ,وَهُمۡ
42483,2585,21,5,فِیْ,فِي
42484,2585,21,6,مَا,مَا
42485,2585,21,7,اشْتَهَتْ,ٱشۡتَهَتۡ
42486,2585,21,8,اَنْفُسُهُمْ,أَنفُسُهُمۡ
42487,2585,21,9,خٰلِدُوْنَۚ,خَٰلِدُونَ
42488,2586,21,1,لَا,لَا
42489,2586,21,2,یَحْزُنُهُمُ,يَحۡزُنُهُمُ
42490,2586,21,3,الْفَزَعُ,ٱلۡفَزَعُ
42491,2586,21,4,الْاَكْبَرُ,ٱلۡأَكۡبَرُ
42492,2586,21,5,وَ تَتَلَقّٰىهُمُ,وَتَتَلَقَّىٰهُمُ
42493,2586,21,6,الْمَلٰٓىِٕكَةُ ؕ,ٱلۡمَلَٰٓئِكَةُ
42494,2586,21,7,هٰذَا,هَٰذَا
42495,2586,21,8,یَوْمُكُمُ,يَوۡمُكُمُ
42496,2586,21,9,الَّذِیْ,ٱلَّذِي
42497,2586,21,10,كُنْتُمْ,كُنتُمۡ
42498,2586,21,11,تُوْعَدُوْنَ ,تُوعَدُونَ
42499,2587,21,1,یَوْمَ,يَوۡمَ
42500,2587,21,2,نَطْوِی,نَطۡوِي
42501,2587,21,3,السَّمَآءَ,ٱلسَّمَآءَ
42502,2587,21,4,كَطَیِّ,كَطَيِّ
42503,2587,21,5,السِّجِلِّ,ٱلسِّجِلِّ
42504,2587,21,6,لِلْكُتُبِ ؕ,لِلۡكُتُبِۚ
42505,2587,21,7,كَمَا,كَمَا
42506,2587,21,8,بَدَاْنَاۤ,بَدَأۡنَآ
42507,2587,21,9,اَوَّلَ,أَوَّلَ
42508,2587,21,10,خَلْقٍ,خَلۡقٖ
42509,2587,21,11,نُّعِیْدُهٗ ؕ,نُّعِيدُهُۥۚ
42510,2587,21,12,وَعْدًا,وَعۡدًا
42511,2587,21,13,عَلَیْنَا ؕ,عَلَيۡنَآۚ
42512,2587,21,14,اِنَّا,إِنَّا
42513,2587,21,15,كُنَّا,كُنَّا
42514,2587,21,16,فٰعِلِیْنَ ,فَٰعِلِينَ
42515,2588,21,1,وَ لَقَدْ,وَلَقَدۡ
42516,2588,21,2,كَتَبْنَا,كَتَبۡنَا
42517,2588,21,3,فِی,فِي
42518,2588,21,4,الزَّبُوْرِ,ٱلزَّبُورِ
42519,2588,21,5,مِنْۢ,مِنۢ
42520,2588,21,6,بَعْدِ,بَعۡدِ
42521,2588,21,7,الذِّكْرِ,ٱلذِّكۡرِ
42522,2588,21,8,اَنَّ,أَنَّ
42523,2588,21,9,الْاَرْضَ,ٱلۡأَرۡضَ
42524,2588,21,10,یَرِثُهَا,يَرِثُهَا
42525,2588,21,11,عِبَادِیَ,عِبَادِيَ
42526,2588,21,12,الصّٰلِحُوْنَ ,ٱلصَّٰلِحُونَ
42527,2589,21,1,اِنَّ,إِنَّ
42528,2589,21,2,فِیْ,فِي
42529,2589,21,3,هٰذَا,هَٰذَا
42530,2589,21,4,لَبَلٰغًا,لَبَلَٰغٗا
42531,2589,21,5,لِّقَوْمٍ,لِّقَوۡمٍ
42532,2589,21,6,عٰبِدِیْنَؕ,عَٰبِدِينَ
42533,2590,21,1,وَ مَاۤ,وَمَآ
42534,2590,21,2,اَرْسَلْنٰكَ,أَرۡسَلۡنَٰكَ
42535,2590,21,3,اِلَّا,إِلَّا
42536,2590,21,4,رَحْمَةً,رَحۡمَةٗ
42537,2590,21,5,لِّلْعٰلَمِیْنَ ,لِّلۡعَٰلَمِينَ
42538,2591,21,1,قُلْ,قُلۡ
42539,2591,21,2,اِنَّمَا,إِنَّمَا
42540,2591,21,3,یُوْحٰۤی,يُوحَىٰٓ
42541,2591,21,4,اِلَیَّ,إِلَيَّ
42542,2591,21,5,اَنَّمَاۤ,أَنَّمَآ
42543,2591,21,6,اِلٰهُكُمْ,إِلَٰهُكُمۡ
42544,2591,21,7,اِلٰهٌ,إِلَٰهٞ
42545,2591,21,8,وَّاحِدٌ ۚ,وَٰحِدٞۖ
42546,2591,21,9,فَهَلْ,فَهَلۡ
42547,2591,21,10,اَنْتُمْ,أَنتُم
42548,2591,21,11,مُّسْلِمُوْنَ ,مُّسۡلِمُونَ
42549,2592,21,1,فَاِنْ,فَإِن
42550,2592,21,2,تَوَلَّوْا,تَوَلَّوۡاْ
42551,2592,21,3,فَقُلْ,فَقُلۡ
42552,2592,21,4,اٰذَنْتُكُمْ,ءَاذَنتُكُمۡ
42553,2592,21,5,عَلٰی,عَلَىٰ
42554,2592,21,6,سَوَآءٍ ؕ,سَوَآءٖۖ
42555,2592,21,7,وَ اِنْ,وَإِنۡ
42556,2592,21,8,اَدْرِیْۤ,أَدۡرِيٓ
42557,2592,21,9,اَقَرِیْبٌ,أَقَرِيبٌ
42558,2592,21,10,اَمْ,أَم
42559,2592,21,11,بَعِیْدٌ,بَعِيدٞ
42560,2592,21,12,مَّا,مَّا
42561,2592,21,13,تُوْعَدُوْنَ ,تُوعَدُونَ
42562,2593,21,1,اِنَّهٗ,إِنَّهُۥ
42563,2593,21,2,یَعْلَمُ,يَعۡلَمُ
42564,2593,21,3,الْجَهْرَ,ٱلۡجَهۡرَ
42565,2593,21,4,مِنَ,مِنَ
42566,2593,21,5,الْقَوْلِ,ٱلۡقَوۡلِ
42567,2593,21,6,وَ یَعْلَمُ,وَيَعۡلَمُ
42568,2593,21,7,مَا,مَا
42569,2593,21,8,تَكْتُمُوْنَ ,تَكۡتُمُونَ
42570,2594,21,1,وَ اِنْ,وَإِنۡ
42571,2594,21,2,اَدْرِیْ,أَدۡرِي
42572,2594,21,3,لَعَلَّهٗ,لَعَلَّهُۥ
42573,2594,21,4,فِتْنَةٌ,فِتۡنَةٞ
42574,2594,21,5,لَّكُمْ,لَّكُمۡ
42575,2594,21,6,وَ مَتَاعٌ,وَمَتَٰعٌ
42576,2594,21,7,اِلٰی,إِلَىٰ
42577,2594,21,8,حِیْنٍ ,حِينٖ
42578,2595,21,1,قٰلَ,قَٰلَ
42579,2595,21,2,رَبِّ,رَبِّ
42580,2595,21,3,احْكُمْ,ٱحۡكُم
42581,2595,21,4,بِالْحَقِّ ؕ,بِٱلۡحَقِّۗ
42582,2595,21,5,وَ رَبُّنَا,وَرَبُّنَا
42583,2595,21,6,الرَّحْمٰنُ,ٱلرَّحۡمَٰنُ
42584,2595,21,7,الْمُسْتَعَانُ,ٱلۡمُسۡتَعَانُ
42585,2595,21,8,عَلٰی,عَلَىٰ
42586,2595,21,9,مَا,مَا
42587,2595,21,10,تَصِفُوْنَ۠,تَصِفُونَ
42588,2596,22,1,یٰۤاَیُّهَا,يَٰٓأَيُّهَا
42589,2596,22,2,النَّاسُ,ٱلنَّاسُ
42590,2596,22,3,اتَّقُوْا,ٱتَّقُواْ
42591,2596,22,4,رَبَّكُمْ ۚ,رَبَّكُمۡۚ
42592,2596,22,5,اِنَّ,إِنَّ
42593,2596,22,6,زَلْزَلَةَ,زَلۡزَلَةَ
42594,2596,22,7,السَّاعَةِ,ٱلسَّاعَةِ
42595,2596,22,8,شَیْءٌ,شَيۡءٌ
42596,2596,22,9,عَظِیْمٌ ,عَظِيمٞ
42597,2597,22,1,یَوْمَ,يَوۡمَ
42598,2597,22,2,تَرَوْنَهَا,تَرَوۡنَهَا
42599,2597,22,3,تَذْهَلُ,تَذۡهَلُ
42600,2597,22,4,كُلُّ,كُلُّ
42601,2597,22,5,مُرْضِعَةٍ,مُرۡضِعَةٍ
42602,2597,22,6,عَمَّاۤ,عَمَّآ
42603,2597,22,7,اَرْضَعَتْ,أَرۡضَعَتۡ
42604,2597,22,8,وَ تَضَعُ,وَتَضَعُ
42605,2597,22,9,كُلُّ,كُلُّ
42606,2597,22,10,ذَاتِ,ذَاتِ
42607,2597,22,11,حَمْلٍ,حَمۡلٍ
42608,2597,22,12,حَمْلَهَا,حَمۡلَهَا
42609,2597,22,13,وَ تَرَی,وَتَرَى
42610,2597,22,14,النَّاسَ,ٱلنَّاسَ
42611,2597,22,15,سُكٰرٰی,سُكَٰرَىٰ
42612,2597,22,16,وَ مَا,وَمَا
42613,2597,22,17,هُمْ,هُم
42614,2597,22,18,بِسُكٰرٰی,بِسُكَٰرَىٰ
42615,2597,22,19,وَ لٰكِنَّ,وَلَٰكِنَّ
42616,2597,22,20,عَذَابَ,عَذَابَ
42617,2597,22,21,اللّٰهِ,ٱللَّهِ
42618,2597,22,22,شَدِیْدٌ ,شَدِيدٞ
42619,2598,22,1,وَ مِنَ,وَمِنَ
42620,2598,22,2,النَّاسِ,ٱلنَّاسِ
42621,2598,22,3,مَنْ,مَن
42622,2598,22,4,یُّجَادِلُ,يُجَٰدِلُ
42623,2598,22,5,فِی,فِي
42624,2598,22,6,اللّٰهِ,ٱللَّهِ
42625,2598,22,7,بِغَیْرِ,بِغَيۡرِ
42626,2598,22,8,عِلْمٍ,عِلۡمٖ
42627,2598,22,9,وَّ یَتَّبِعُ,وَيَتَّبِعُ
42628,2598,22,10,كُلَّ,كُلَّ
42629,2598,22,11,شَیْطٰنٍ,شَيۡطَٰنٖ
42630,2598,22,12,مَّرِیْدٍۙ,مَّرِيدٖ
42631,2599,22,1,كُتِبَ,كُتِبَ
42632,2599,22,2,عَلَیْهِ,عَلَيۡهِ
42633,2599,22,3,اَنَّهٗ,أَنَّهُۥ
42634,2599,22,4,مَنْ,مَن
42635,2599,22,5,تَوَلَّاهُ,تَوَلَّاهُ
42636,2599,22,6,فَاَنَّهٗ,فَأَنَّهُۥ
42637,2599,22,7,یُضِلُّهٗ,يُضِلُّهُۥ
42638,2599,22,8,وَ یَهْدِیْهِ,وَيَهۡدِيهِ
42639,2599,22,9,اِلٰی,إِلَىٰ
42640,2599,22,10,عَذَابِ,عَذَابِ
42641,2599,22,11,السَّعِیْرِ ,ٱلسَّعِيرِ
42642,2600,22,1,یٰۤاَیُّهَا,يَٰٓأَيُّهَا
42643,2600,22,2,النَّاسُ,ٱلنَّاسُ
42644,2600,22,3,اِنْ,إِن
42645,2600,22,4,كُنْتُمْ,كُنتُمۡ
42646,2600,22,5,فِیْ,فِي
42647,2600,22,6,رَیْبٍ,رَيۡبٖ
42648,2600,22,7,مِّنَ,مِّنَ
42649,2600,22,8,الْبَعْثِ,ٱلۡبَعۡثِ
42650,2600,22,9,فَاِنَّا,فَإِنَّا
42651,2600,22,10,خَلَقْنٰكُمْ,خَلَقۡنَٰكُم
42652,2600,22,11,مِّنْ,مِّن
42653,2600,22,12,تُرَابٍ,تُرَابٖ
42654,2600,22,13,ثُمَّ,ثُمَّ
42655,2600,22,14,مِنْ,مِن
42656,2600,22,15,نُّطْفَةٍ,نُّطۡفَةٖ
42657,2600,22,16,ثُمَّ,ثُمَّ
42658,2600,22,17,مِنْ,مِنۡ
42659,2600,22,18,عَلَقَةٍ,عَلَقَةٖ
42660,2600,22,19,ثُمَّ,ثُمَّ
42661,2600,22,20,مِنْ,مِن
42662,2600,22,21,مُّضْغَةٍ,مُّضۡغَةٖ
42663,2600,22,22,مُّخَلَّقَةٍ,مُّخَلَّقَةٖ
42664,2600,22,23,وَّ غَیْرِ,وَغَيۡرِ
42665,2600,22,24,مُخَلَّقَةٍ,مُخَلَّقَةٖ
42666,2600,22,25,لِّنُبَیِّنَ,لِّنُبَيِّنَ
42667,2600,22,26,لَكُمْ ؕ,لَكُمۡۚ
42668,2600,22,27,وَ نُقِرُّ,وَنُقِرُّ
42669,2600,22,28,فِی,فِي
42670,2600,22,29,الْاَرْحَامِ,ٱلۡأَرۡحَامِ
42671,2600,22,30,مَا,مَا
42672,2600,22,31,نَشَآءُ,نَشَآءُ
42673,2600,22,32,اِلٰۤی,إِلَىٰٓ
42674,2600,22,33,اَجَلٍ,أَجَلٖ
42675,2600,22,34,مُّسَمًّی,مُّسَمّٗى
42676,2600,22,35,ثُمَّ,ثُمَّ
42677,2600,22,36,نُخْرِجُكُمْ,نُخۡرِجُكُمۡ
42678,2600,22,37,طِفْلًا,طِفۡلٗا
42679,2600,22,38,ثُمَّ,ثُمَّ
42680,2600,22,39,لِتَبْلُغُوْۤا,لِتَبۡلُغُوٓاْ
42681,2600,22,40,اَشُدَّكُمْ ۚ,أَشُدَّكُمۡۖ
42682,2600,22,41,وَ مِنْكُمْ,وَمِنكُم
42683,2600,22,42,مَّنْ,مَّن
42684,2600,22,43,یُّتَوَفّٰی,يُتَوَفَّىٰ
42685,2600,22,44,وَ مِنْكُمْ,وَمِنكُم
42686,2600,22,45,مَّنْ,مَّن
42687,2600,22,46,یُّرَدُّ,يُرَدُّ
42688,2600,22,47,اِلٰۤی,إِلَىٰٓ
42689,2600,22,48,اَرْذَلِ,أَرۡذَلِ
42690,2600,22,49,الْعُمُرِ,ٱلۡعُمُرِ
42691,2600,22,50,لِكَیْلَا,لِكَيۡلَا
42692,2600,22,51,یَعْلَمَ,يَعۡلَمَ
42693,2600,22,52,مِنْۢ,مِنۢ
42694,2600,22,53,بَعْدِ,بَعۡدِ
42695,2600,22,54,عِلْمٍ,عِلۡمٖ
42696,2600,22,55,شَیًْٔا ؕ,شَيۡٔٗاۚ
42697,2600,22,56,وَ تَرَی,وَتَرَى
42698,2600,22,57,الْاَرْضَ,ٱلۡأَرۡضَ
42699,2600,22,58,هَامِدَةً,هَامِدَةٗ
42700,2600,22,59,فَاِذَاۤ,فَإِذَآ
42701,2600,22,60,اَنْزَلْنَا,أَنزَلۡنَا
42702,2600,22,61,عَلَیْهَا,عَلَيۡهَا
42703,2600,22,62,الْمَآءَ,ٱلۡمَآءَ
42704,2600,22,63,اهْتَزَّتْ,ٱهۡتَزَّتۡ
42705,2600,22,64,وَ رَبَتْ,وَرَبَتۡ
42706,2600,22,65,وَ اَنْۢبَتَتْ,وَأَنۢبَتَتۡ
42707,2600,22,66,مِنْ,مِن
42708,2600,22,67,كُلِّ,كُلِّ
42709,2600,22,68,زَوْجٍۭ,زَوۡجِۭ
42710,2600,22,69,بَهِیْجٍ ,بَهِيجٖ
42711,2601,22,1,ذٰلِكَ,ذَٰلِكَ
42712,2601,22,2,بِاَنَّ,بِأَنَّ
42713,2601,22,3,اللّٰهَ,ٱللَّهَ
42714,2601,22,4,هُوَ,هُوَ
42715,2601,22,5,الْحَقُّ,ٱلۡحَقُّ
42716,2601,22,6,وَ اَنَّهٗ,وَأَنَّهُۥ
42717,2601,22,7,یُحْیِ,يُحۡيِ
42718,2601,22,8,الْمَوْتٰی,ٱلۡمَوۡتَىٰ
42719,2601,22,9,وَ اَنَّهٗ,وَأَنَّهُۥ
42720,2601,22,10,عَلٰی,عَلَىٰ
42721,2601,22,11,كُلِّ,كُلِّ
42722,2601,22,12,شَیْءٍ,شَيۡءٖ
42723,2601,22,13,قَدِیْرٌۙ,قَدِيرٞ
42724,2602,22,1,وَّ اَنَّ,وَأَنَّ
42725,2602,22,2,السَّاعَةَ,ٱلسَّاعَةَ
42726,2602,22,3,اٰتِیَةٌ,ءَاتِيَةٞ
42727,2602,22,4,لَّا,لَّا
42728,2602,22,5,رَیْبَ,رَيۡبَ
42729,2602,22,6,فِیْهَا ۙ,فِيهَا
42730,2602,22,7,وَ اَنَّ,وَأَنَّ
42731,2602,22,8,اللّٰهَ,ٱللَّهَ
42732,2602,22,9,یَبْعَثُ,يَبۡعَثُ
42733,2602,22,10,مَنْ,مَن
42734,2602,22,11,فِی,فِي
42735,2602,22,12,الْقُبُوْرِ ,ٱلۡقُبُورِ
42736,2603,22,1,وَ مِنَ,وَمِنَ
42737,2603,22,2,النَّاسِ,ٱلنَّاسِ
42738,2603,22,3,مَنْ,مَن
42739,2603,22,4,یُّجَادِلُ,يُجَٰدِلُ
42740,2603,22,5,فِی,فِي
42741,2603,22,6,اللّٰهِ,ٱللَّهِ
42742,2603,22,7,بِغَیْرِ,بِغَيۡرِ
42743,2603,22,8,عِلْمٍ,عِلۡمٖ
42744,2603,22,9,وَّ لَا,وَلَا
42745,2603,22,10,هُدًی,هُدٗى
42746,2603,22,11,وَّ لَا,وَلَا
42747,2603,22,12,كِتٰبٍ,كِتَٰبٖ
42748,2603,22,13,مُّنِیْرٍۙ,مُّنِيرٖ
42749,2604,22,1,ثَانِیَ,ثَانِيَ
42750,2604,22,2,عِطْفِهٖ,عِطۡفِهِۦ
42751,2604,22,3,لِیُضِلَّ,لِيُضِلَّ
42752,2604,22,4,عَنْ,عَن
42753,2604,22,5,سَبِیْلِ,سَبِيلِ
42754,2604,22,6,اللّٰهِ ؕ,ٱللَّهِۖ
42755,2604,22,7,لَهٗ,لَهُۥ
42756,2604,22,8,فِی,فِي
42757,2604,22,9,الدُّنْیَا,ٱلدُّنۡيَا
42758,2604,22,10,خِزْیٌ,خِزۡيٞۖ
42759,2604,22,11,وَّ نُذِیْقُهٗ,وَنُذِيقُهُۥ
42760,2604,22,12,یَوْمَ,يَوۡمَ
42761,2604,22,13,الْقِیٰمَةِ,ٱلۡقِيَٰمَةِ
42762,2604,22,14,عَذَابَ,عَذَابَ
42763,2604,22,15,الْحَرِیْقِ ,ٱلۡحَرِيقِ
42764,2605,22,1,ذٰلِكَ,ذَٰلِكَ
42765,2605,22,2,بِمَا,بِمَا
42766,2605,22,3,قَدَّمَتْ,قَدَّمَتۡ
42767,2605,22,4,یَدٰكَ,يَدَاكَ
42768,2605,22,5,وَ اَنَّ,وَأَنَّ
42769,2605,22,6,اللّٰهَ,ٱللَّهَ
42770,2605,22,7,لَیْسَ,لَيۡسَ
42771,2605,22,8,بِظَلَّامٍ,بِظَلَّٰمٖ
42772,2605,22,9,لِّلْعَبِیْدِ۠,لِّلۡعَبِيدِ
42773,2606,22,1,وَ مِنَ,وَمِنَ
42774,2606,22,2,النَّاسِ,ٱلنَّاسِ
42775,2606,22,3,مَنْ,مَن
42776,2606,22,4,یَّعْبُدُ,يَعۡبُدُ
42777,2606,22,5,اللّٰهَ,ٱللَّهَ
42778,2606,22,6,عَلٰی,عَلَىٰ
42779,2606,22,7,حَرْفٍ ۚ,حَرۡفٖۖ
42780,2606,22,8,فَاِنْ,فَإِنۡ
42781,2606,22,9,اَصَابَهٗ,أَصَابَهُۥ
42782,2606,22,10,خَیْرُ,خَيۡرٌ
42783,2606,22,11,طْمَاَنَّ,ٱطۡمَأَنَّ
42784,2606,22,12,بِهٖ ۚ,بِهِۦۖ
42785,2606,22,13,وَ اِنْ,وَإِنۡ
42786,2606,22,14,اَصَابَتْهُ,أَصَابَتۡهُ
42787,2606,22,15,فِتْنَةُ,فِتۡنَةٌ
42788,2606,22,16,نْقَلَبَ,ٱنقَلَبَ
42789,2606,22,17,عَلٰی,عَلَىٰ
42790,2606,22,18,وَجْهِهٖ ۚ۫,وَجۡهِهِۦ
42791,2606,22,19,خَسِرَ,خَسِرَ
42792,2606,22,20,الدُّنْیَا,ٱلدُّنۡيَا
42793,2606,22,21,وَ الْاٰخِرَةَ ؕ,وَٱلۡأٓخِرَةَۚ
42794,2606,22,22,ذٰلِكَ,ذَٰلِكَ
42795,2606,22,23,هُوَ,هُوَ
42796,2606,22,24,الْخُسْرَانُ,ٱلۡخُسۡرَانُ
42797,2606,22,25,الْمُبِیْنُ ,ٱلۡمُبِينُ
42798,2607,22,1,یَدْعُوْا,يَدۡعُواْ
42799,2607,22,2,مِنْ,مِن
42800,2607,22,3,دُوْنِ,دُونِ
42801,2607,22,4,اللّٰهِ,ٱللَّهِ
42802,2607,22,5,مَا,مَا
42803,2607,22,6,لَا,لَا
42804,2607,22,7,یَضُرُّهٗ,يَضُرُّهُۥ
42805,2607,22,8,وَ مَا,وَمَا
42806,2607,22,9,لَا,لَا
42807,2607,22,10,یَنْفَعُهٗ ؕ,يَنفَعُهُۥۚ
42808,2607,22,11,ذٰلِكَ,ذَٰلِكَ
42809,2607,22,12,هُوَ,هُوَ
42810,2607,22,13,الضَّلٰلُ,ٱلضَّلَٰلُ
42811,2607,22,14,الْبَعِیْدُۚ,ٱلۡبَعِيدُ
42812,2608,22,1,یَدْعُوْا,يَدۡعُواْ
42813,2608,22,2,لَمَنْ,لَمَن
42814,2608,22,3,ضَرُّهٗۤ,ضَرُّهُۥٓ
42815,2608,22,4,اَقْرَبُ,أَقۡرَبُ
42816,2608,22,5,مِنْ,مِن
42817,2608,22,6,نَّفْعِهٖ ؕ,نَّفۡعِهِۦۚ
42818,2608,22,7,لَبِئْسَ,لَبِئۡسَ
42819,2608,22,8,الْمَوْلٰی,ٱلۡمَوۡلَىٰ
42820,2608,22,9,وَ لَبِئْسَ,وَلَبِئۡسَ
42821,2608,22,10,الْعَشِیْرُ ,ٱلۡعَشِيرُ
42822,2609,22,1,اِنَّ,إِنَّ
42823,2609,22,2,اللّٰهَ,ٱللَّهَ
42824,2609,22,3,یُدْخِلُ,يُدۡخِلُ
42825,2609,22,4,الَّذِیْنَ,ٱلَّذِينَ
42826,2609,22,5,اٰمَنُوْا,ءَامَنُواْ
42827,2609,22,6,وَ عَمِلُوا,وَعَمِلُواْ
42828,2609,22,7,الصّٰلِحٰتِ,ٱلصَّٰلِحَٰتِ
42829,2609,22,8,جَنّٰتٍ,جَنَّٰتٖ
42830,2609,22,9,تَجْرِیْ,تَجۡرِي
42831,2609,22,10,مِنْ,مِن
42832,2609,22,11,تَحْتِهَا,تَحۡتِهَا
42833,2609,22,12,الْاَنْهٰرُ ؕ,ٱلۡأَنۡهَٰرُۚ
42834,2609,22,13,اِنَّ,إِنَّ
42835,2609,22,14,اللّٰهَ,ٱللَّهَ
42836,2609,22,15,یَفْعَلُ,يَفۡعَلُ
42837,2609,22,16,مَا,مَا
42838,2609,22,17,یُرِیْدُ ,يُرِيدُ
42839,2610,22,1,مَنْ,مَن
42840,2610,22,2,كَانَ,كَانَ
42841,2610,22,3,یَظُنُّ,يَظُنُّ
42842,2610,22,4,اَنْ,أَن
42843,2610,22,5,لَّنْ,لَّن
42844,2610,22,6,یَّنْصُرَهُ,يَنصُرَهُ
42845,2610,22,7,اللّٰهُ,ٱللَّهُ
42846,2610,22,8,فِی,فِي
42847,2610,22,9,الدُّنْیَا,ٱلدُّنۡيَا
42848,2610,22,10,وَ الْاٰخِرَةِ,وَٱلۡأٓخِرَةِ
42849,2610,22,11,فَلْیَمْدُدْ,فَلۡيَمۡدُدۡ
42850,2610,22,12,بِسَبَبٍ,بِسَبَبٍ
42851,2610,22,13,اِلَی,إِلَى
42852,2610,22,14,السَّمَآءِ,ٱلسَّمَآءِ
42853,2610,22,15,ثُمَّ,ثُمَّ
42854,2610,22,16,لْیَقْطَعْ,لۡيَقۡطَعۡ
42855,2610,22,17,فَلْیَنْظُرْ,فَلۡيَنظُرۡ
42856,2610,22,18,هَلْ,هَلۡ
42857,2610,22,19,یُذْهِبَنَّ,يُذۡهِبَنَّ
42858,2610,22,20,كَیْدُهٗ,كَيۡدُهُۥ
42859,2610,22,21,مَا,مَا
42860,2610,22,22,یَغِیْظُ ,يَغِيظُ
42861,2611,22,1,وَ كَذٰلِكَ,وَكَذَٰلِكَ
42862,2611,22,2,اَنْزَلْنٰهُ,أَنزَلۡنَٰهُ
42863,2611,22,3,اٰیٰتٍۭ,ءَايَٰتِۭ
42864,2611,22,4,بَیِّنٰتٍ ۙ,بَيِّنَٰتٖ
42865,2611,22,5,وَّ اَنَّ,وَأَنَّ
42866,2611,22,6,اللّٰهَ,ٱللَّهَ
42867,2611,22,7,یَهْدِیْ,يَهۡدِي
42868,2611,22,8,مَنْ,مَن
42869,2611,22,9,یُّرِیْدُ ,يُرِيدُ
42870,2612,22,1,اِنَّ,إِنَّ
42871,2612,22,2,الَّذِیْنَ,ٱلَّذِينَ
42872,2612,22,3,اٰمَنُوْا,ءَامَنُواْ
42873,2612,22,4,وَ الَّذِیْنَ,وَٱلَّذِينَ
42874,2612,22,5,هَادُوْا,هَادُواْ
42875,2612,22,6,وَ الصّٰبِِٕیْنَ,وَٱلصَّٰبِِٔينَ
42876,2612,22,7,وَ النَّصٰرٰی,وَٱلنَّصَٰرَىٰ
42877,2612,22,8,وَ الْمَجُوْسَ,وَٱلۡمَجُوسَ
42878,2612,22,9,وَ الَّذِیْنَ,وَٱلَّذِينَ
42879,2612,22,10,اَشْرَكُوْۤا ۖۗ,أَشۡرَكُوٓاْ
